Start,End,Time in bed,Heart rate,Activity (steps),regular
0.08333333333333333,7.883333333333333,7.8,6821,81,1
23.483333333333334,7.05,7.566666666666666,4963,97,1
22.7,8.533333333333333,9.833333333333334,1313,93,1
23.266666666666666,7.916666666666667,8.65,18575,76,1
23.05,7.05,8.0,15029,61,1
23.466666666666665,8.283333333333333,8.816666666666666,15652,60,1
0.95,8.0,7.05,8818,80,1
22.916666666666668,6.666666666666667,7.75,12198,87,1
23.883333333333333,7.2,7.316666666666666,1972,63,1
0.5666666666666667,7.6,7.033333333333333,10226,88,1
23.683333333333334,6.766666666666667,7.083333333333333,1381,61,1
23.433333333333334,8.516666666666667,9.083333333333334,17189,72,1
1.6166666666666667,7.633333333333333,6.016666666666667,11974,73,1
0.6,6.8,6.2,7884,85,1
23.883333333333333,8.4,8.516666666666667,17369,65,1
1.7333333333333334,7.933333333333334,6.2,14274,74,1
22.283333333333335,7.2,8.916666666666666,11329,97,1
23.183333333333334,8.133333333333333,8.95,4318,79,1
1.35,6.733333333333333,5.383333333333334,13920,92,1
1.1833333333333333,7.666666666666667,6.483333333333333,17498,73,1
23.6,8.6,9.0,18934,92,1
0.8333333333333334,8.316666666666666,7.483333333333333,3918,82,1
22.516666666666666,7.5,8.983333333333333,7273,93,1
22.0,8.85,10.85,15562,61,0
1.6833333333333333,6.566666666666666,4.883333333333333,10417,99,0
1.4833333333333334,8.083333333333334,6.6,8120,60,1
0.13333333333333333,7.75,7.616666666666667,2015,68,1
22.133333333333333,8.95,10.816666666666666,6474,86,0
1.3833333333333333,8.033333333333333,6.65,12052,72,1
23.433333333333334,8.933333333333334,9.5,5021,64,1
22.716666666666665,8.25,9.533333333333333,6883,80,1
1.7666666666666666,8.366666666666667,6.6,10931,97,1
22.433333333333334,7.816666666666666,9.383333333333333,786,65,1
0.36666666666666664,8.1,7.733333333333333,6967,69,1
0.2,8.916666666666666,8.716666666666667,19299,69,1
0.21666666666666667,7.566666666666666,7.35,7829,66,1
22.183333333333334,8.883333333333333,10.7,18947,68,0
23.133333333333333,7.733333333333333,8.6,12181,77,1
1.7666666666666666,7.366666666666666,5.6,11779,93,1
23.716666666666665,7.933333333333334,8.216666666666667,12025,67,1
22.3,8.05,9.75,18290,77,1
22.9,8.566666666666666,9.666666666666666,8230,69,1
22.733333333333334,7.966666666666667,9.233333333333333,2371,83,1
0.9833333333333333,7.283333333333333,6.3,13974,61,1
23.05,7.516666666666667,8.466666666666667,7793,70,1
1.1166666666666667,6.783333333333333,5.666666666666667,13908,86,1
23.516666666666666,7.166666666666667,7.65,9001,86,1
22.583333333333332,8.133333333333333,9.55,3943,98,1
22.95,8.25,9.3,3226,74,1
0.23333333333333334,7.816666666666666,7.583333333333333,19463,99,1
23.1,8.766666666666667,9.666666666666666,3248,85,1
22.883333333333333,6.766666666666667,7.883333333333333,903,97,1
1.5833333333333335,6.633333333333333,5.05,9337,60,1
0.18333333333333332,6.783333333333333,6.6,4217,65,1
0.3,6.766666666666667,6.466666666666667,10812,64,1
0.5166666666666667,7.016666666666667,6.5,13787,76,1
0.5666666666666667,7.133333333333334,6.566666666666666,10366,96,1
23.55,8.25,8.7,6831,62,1
0.9,8.216666666666667,7.316666666666666,10055,78,1
0.5833333333333334,7.766666666666667,7.183333333333334,16231,65,1
1.1333333333333333,8.883333333333333,7.75,6960,63,1
0.0,7.866666666666667,7.866666666666667,14822,69,1
0.7333333333333333,6.583333333333333,5.85,4011,62,1
0.13333333333333333,7.35,7.216666666666667,16202,63,1
22.466666666666665,7.4,8.933333333333334,15354,62,1
1.7833333333333332,8.383333333333333,6.6,2493,65,1
22.2,7.0,8.8,13027,97,1
1.2833333333333332,7.833333333333333,6.55,3171,76,1
22.516666666666666,8.466666666666667,9.95,5050,69,1
22.666666666666668,7.15,8.483333333333333,6921,80,1
22.9,7.25,8.35,15581,95,1
0.38333333333333336,8.7,8.316666666666666,3933,82,1
22.116666666666667,8.916666666666666,10.8,13420,100,0
0.5333333333333333,6.766666666666667,6.233333333333333,13987,63,1
22.516666666666666,6.833333333333333,8.316666666666666,3726,85,1
0.7666666666666667,7.733333333333333,6.966666666666667,14721,82,1
22.0,7.45,9.45,6694,75,1
23.1,8.783333333333333,9.683333333333334,14808,85,1
22.083333333333332,8.016666666666667,9.933333333333334,19438,79,1
1.3833333333333333,7.35,5.966666666666667,18848,91,1
0.7833333333333333,6.783333333333333,6.0,3513,85,1
22.516666666666666,7.883333333333333,9.366666666666667,5793,63,1
22.45,7.4,8.95,629,80,1
0.43333333333333335,6.816666666666666,6.383333333333334,17058,99,1
22.333333333333332,7.783333333333333,9.45,1232,82,1
0.5666666666666667,6.683333333333334,6.116666666666666,3981,91,0
22.7,7.816666666666666,9.116666666666667,6829,99,1
22.066666666666666,8.0,9.933333333333334,18943,82,1
0.7666666666666667,8.933333333333334,8.166666666666666,3251,63,1
0.31666666666666665,6.983333333333333,6.666666666666667,10596,64,1
1.7333333333333334,6.616666666666667,4.883333333333333,7680,73,0
23.316666666666666,7.4,8.083333333333334,13492,76,1
0.65,7.816666666666666,7.166666666666667,9709,61,1
1.3833333333333333,8.216666666666667,6.833333333333333,3939,74,1
23.633333333333333,8.25,8.616666666666667,3343,78,1
1.3833333333333333,8.05,6.666666666666667,16330,93,1
0.9833333333333333,6.666666666666667,5.683333333333334,9055,83,1
23.816666666666666,8.416666666666666,8.6,12856,73,1
23.016666666666666,6.783333333333333,7.766666666666667,13866,67,1
1.9,6.766666666666667,4.866666666666667,419,94,0
22.066666666666666,8.5,10.433333333333334,4204,100,1
0.5833333333333334,7.95,7.366666666666666,12908,95,1
22.433333333333334,8.266666666666667,9.833333333333334,7970,94,1
22.133333333333333,7.683333333333334,9.55,7240,98,1
0.26666666666666666,7.4,7.133333333333334,10476,91,1
23.883333333333333,8.65,8.766666666666667,526,93,1
22.216666666666665,7.35,9.133333333333333,1535,64,1
23.8,7.766666666666667,7.966666666666667,4940,96,1
22.583333333333332,8.466666666666667,9.883333333333333,18827,62,1
23.816666666666666,6.666666666666667,6.85,8829,70,1
0.43333333333333335,6.783333333333333,6.35,661,97,1
23.866666666666667,7.583333333333333,7.716666666666667,6290,84,1
22.633333333333333,7.966666666666667,9.333333333333334,16774,60,1
22.983333333333334,8.916666666666666,9.933333333333334,480,98,1
22.383333333333333,7.083333333333333,8.7,15150,84,1
23.333333333333332,8.7,9.366666666666667,6338,95,1
23.733333333333334,8.416666666666666,8.683333333333334,6400,92,1
1.3333333333333333,8.683333333333334,7.35,15174,82,1
0.8,8.066666666666666,7.266666666666667,7719,76,1
22.583333333333332,8.783333333333333,10.2,3781,79,1
1.9333333333333333,7.883333333333333,5.95,6082,65,1
22.316666666666666,8.733333333333333,10.416666666666666,16597,79,1
0.16666666666666666,6.883333333333333,6.716666666666667,15214,97,1
0.65,7.666666666666667,7.016666666666667,19019,62,1
23.15,8.35,9.2,4200,85,1
1.0666666666666667,8.516666666666667,7.45,10595,75,1
0.4,6.85,6.45,2751,64,1
22.3,7.083333333333333,8.783333333333333,1797,64,1
0.4,8.216666666666667,7.816666666666666,2926,71,1
22.733333333333334,7.616666666666667,8.883333333333333,8741,72,1
0.13333333333333333,6.95,6.816666666666666,18072,87,1
22.433333333333334,7.166666666666667,8.733333333333333,3807,90,1
0.5666666666666667,8.333333333333334,7.766666666666667,6933,70,1
23.033333333333335,7.55,8.516666666666667,15498,78,0
1.8333333333333335,7.633333333333333,5.8,5275,99,1
0.75,7.65,6.9,8494,91,1
0.75,8.616666666666667,7.866666666666667,17591,93,1
22.3,7.6,9.3,16270,75,1
1.7166666666666668,8.4,6.683333333333334,17757,96,1
22.966666666666665,7.0,8.033333333333333,13943,76,1
0.5666666666666667,8.5,7.933333333333334,6650,91,1
22.883333333333333,8.566666666666666,9.683333333333334,4290,66,1
0.3333333333333333,7.833333333333333,7.5,17948,71,1
1.4166666666666667,7.4,5.983333333333333,15885,97,1
0.13333333333333333,7.783333333333333,7.65,13001,97,1
0.03333333333333333,7.133333333333334,7.1,4936,60,1
1.5166666666666666,8.616666666666667,7.1,11205,64,1
1.4,6.816666666666666,5.416666666666667,5727,68,1
22.0,7.85,9.85,15829,85,1
1.8666666666666667,6.683333333333334,4.816666666666666,6667,78,0
22.566666666666666,7.666666666666667,9.1,19261,82,1
1.25,8.583333333333334,7.333333333333333,9452,87,1
23.766666666666666,7.95,8.183333333333334,3322,61,1
1.7666666666666666,6.533333333333333,4.766666666666667,10042,65,0
0.85,8.933333333333334,8.083333333333334,12198,91,1
0.16666666666666666,8.75,8.583333333333334,18902,65,1
22.466666666666665,8.516666666666667,10.05,8935,65,1
0.08333333333333333,7.883333333333333,7.8,14333,93,1
23.283333333333335,6.5,7.216666666666667,5095,74,1
23.1,7.716666666666667,8.616666666666667,11932,67,1
22.45,8.583333333333334,10.133333333333333,16438,81,1
0.0,6.933333333333334,6.933333333333334,543,78,1
1.4833333333333334,7.416666666666667,5.933333333333334,1862,70,1
0.4166666666666667,6.983333333333333,6.566666666666666,9029,98,1
0.35,6.85,6.5,1652,94,1
22.866666666666667,8.166666666666666,9.3,8985,66,1
1.7166666666666668,8.016666666666667,6.3,14603,60,1
22.216666666666665,8.95,10.733333333333333,6076,74,0
1.35,8.166666666666666,6.816666666666666,6726,100,1
23.666666666666668,7.0,7.333333333333333,15576,76,1
1.55,7.05,5.5,5500,82,1
0.7166666666666667,7.783333333333333,7.066666666666666,11386,68,1
0.5,6.95,6.45,1125,67,1
0.45,6.533333333333333,6.083333333333333,18122,75,1
1.8,8.05,6.25,15589,87,1
22.05,7.4,9.35,7517,83,1
23.316666666666666,8.4,9.083333333333334,1609,77,1
0.7666666666666667,7.75,6.983333333333333,10256,64,1
22.283333333333335,7.933333333333334,9.65,19752,96,1
0.31666666666666665,6.933333333333334,6.616666666666667,12475,97,1
1.8833333333333333,8.5,6.616666666666667,19399,77,1
23.783333333333335,8.5,8.716666666666667,15216,60,1
23.616666666666667,6.516666666666667,6.9,19719,100,1
0.4,7.7,7.3,12323,65,1
0.3,7.133333333333334,6.833333333333333,9402,63,1
0.6333333333333333,6.883333333333333,6.25,19802,74,1
1.4333333333333333,6.95,5.516666666666667,11314,97,1
0.15,6.9,6.75,5207,81,1
1.8333333333333335,8.016666666666667,6.183333333333334,5386,61,1
23.633333333333333,6.866666666666667,7.233333333333333,7856,74,1
1.1166666666666667,7.8,6.683333333333334,18646,76,1
1.8,6.7,4.9,9292,67,0
23.166666666666668,7.683333333333334,8.516666666666667,7622,99,1
22.516666666666666,7.65,9.133333333333333,6131,96,1
23.616666666666667,8.983333333333333,9.366666666666667,15276,76,1
23.866666666666667,8.816666666666666,8.95,13609,74,1
0.2,6.816666666666666,6.616666666666667,1416,94,1
22.716666666666665,7.266666666666667,8.55,3857,69,1
22.016666666666666,8.25,10.233333333333333,5037,81,1
1.7166666666666668,7.516666666666667,5.8,14190,69,1
23.2,6.85,7.65,7095,78,1
22.45,8.466666666666667,10.016666666666667,11040,84,1
22.7,7.95,9.25,8840,97,1
23.566666666666666,7.866666666666667,8.3,678,73,0
22.933333333333334,6.916666666666667,7.983333333333333,15232,77,1
22.05,7.833333333333333,9.783333333333333,16688,85,0
0.55,6.85,6.3,14785,87,1
0.8666666666666667,8.416666666666666,7.55,829,67,1
22.25,8.483333333333333,10.233333333333333,15395,67,1
23.683333333333334,7.75,8.066666666666666,7008,96,1
1.55,6.516666666666667,4.966666666666667,15473,93,0
0.3333333333333333,7.75,7.416666666666667,3688,65,1
22.416666666666668,8.083333333333334,9.666666666666666,17148,94,1
1.7,7.383333333333334,5.683333333333334,17558,75,1
22.183333333333334,6.833333333333333,8.65,7290,99,1
1.1333333333333333,7.25,6.116666666666666,14487,87,1
23.633333333333333,8.633333333333333,9.0,15507,76,1
23.05,6.8,7.75,4437,79,1
0.15,7.3,7.15,11906,66,1
1.6666666666666665,6.733333333333333,5.066666666666666,17234,70,1
0.36666666666666664,7.433333333333334,7.066666666666666,11658,100,1
1.95,7.383333333333334,5.433333333333334,4835,65,1
0.5166666666666667,8.233333333333333,7.716666666666667,9832,87,1
1.0333333333333334,7.283333333333333,6.25,16053,91,1
0.11666666666666667,8.75,8.633333333333333,17131,77,1
23.883333333333333,6.7,6.816666666666666,14306,87,1
0.6833333333333333,7.9,7.216666666666667,2993,63,1
23.283333333333335,8.7,9.416666666666666,13033,98,1
23.5,7.866666666666667,8.366666666666667,6747,90,1
0.08333333333333333,8.733333333333333,8.65,2746,69,1
0.5833333333333334,8.566666666666666,7.983333333333333,19577,99,1
0.05,8.316666666666666,8.266666666666667,14686,99,1
1.5333333333333332,8.05,6.516666666666667,13563,72,1
23.283333333333335,7.983333333333333,8.7,12361,95,1
0.15,6.75,6.6,19477,77,1
1.4,8.8,7.4,2424,98,1
0.4666666666666667,8.266666666666667,7.8,15296,95,1
22.216666666666665,8.383333333333333,10.166666666666666,10149,93,1
22.316666666666666,8.75,10.433333333333334,10848,98,1
1.7166666666666668,7.283333333333333,5.566666666666666,7254,94,1
1.1666666666666667,7.8,6.633333333333333,5160,78,1
23.166666666666668,6.5,7.333333333333333,12140,60,1
22.3,7.383333333333334,9.083333333333334,18502,93,1
0.4666666666666667,6.75,6.283333333333333,14955,65,1
22.35,8.366666666666667,10.016666666666667,414,84,1
23.783333333333335,8.05,8.266666666666667,533,90,1
22.783333333333335,6.983333333333333,8.2,18959,100,1
22.716666666666665,6.55,7.833333333333333,17951,91,1
22.333333333333332,7.866666666666667,9.533333333333333,13035,81,1
0.8333333333333334,7.066666666666666,6.233333333333333,13981,93,1
0.11666666666666667,7.366666666666666,7.25,17215,65,1
0.3,7.6,7.3,14644,70,1
22.933333333333334,8.383333333333333,9.45,12005,65,1
1.0833333333333333,7.6,6.516666666666667,2402,77,1
0.05,7.016666666666667,6.966666666666667,2452,78,1
23.416666666666668,8.933333333333334,9.516666666666667,14685,65,1
1.5666666666666667,7.933333333333334,6.366666666666666,19398,85,1
1.15,8.55,7.4,3872,71,1
0.05,8.466666666666667,8.416666666666666,3279,94,1
0.2833333333333333,7.766666666666667,7.483333333333333,15550,84,1
23.683333333333334,7.85,8.166666666666666,6782,82,1
22.4,7.966666666666667,9.566666666666666,5712,84,1
1.6333333333333333,7.683333333333334,6.05,17515,78,1
23.366666666666667,8.633333333333333,9.266666666666667,12710,74,1
1.2,8.266666666666667,7.066666666666666,19662,75,1
22.816666666666666,7.383333333333334,8.566666666666666,10814,92,1
1.9,6.666666666666667,4.766666666666667,8407,98,0
22.516666666666666,8.133333333333333,9.616666666666667,16197,66,1
1.1333333333333333,7.383333333333334,6.25,1945,79,1
1.0666666666666667,8.683333333333334,7.616666666666667,7213,64,1
22.183333333333334,8.066666666666666,9.883333333333333,18179,70,1
1.45,8.9,7.45,15864,78,0
1.2166666666666668,8.35,7.133333333333334,1674,63,1
1.65,6.666666666666667,5.016666666666667,5176,65,0
23.316666666666666,8.916666666666666,9.6,1688,100,1
23.533333333333335,7.466666666666667,7.933333333333334,13633,81,1
22.016666666666666,6.6,8.583333333333334,18938,75,1
0.26666666666666666,8.333333333333334,8.066666666666666,18769,71,1
23.783333333333335,6.516666666666667,6.733333333333333,3649,74,1
23.75,8.5,8.75,12342,95,1
1.9333333333333333,6.766666666666667,4.833333333333333,12482,61,0
22.616666666666667,7.4,8.783333333333333,2100,74,1
1.0833333333333333,7.683333333333334,6.6,10939,60,1
23.616666666666667,7.816666666666666,8.2,16511,83,1
22.25,6.75,8.5,15657,80,1
0.5,8.233333333333333,7.733333333333333,4500,79,1
1.0,8.883333333333333,7.883333333333333,3045,77,0
22.966666666666665,7.083333333333333,8.116666666666667,14305,62,1
23.466666666666665,8.983333333333333,9.516666666666667,15527,98,0
22.2,6.75,8.55,6215,91,1
1.7,7.3,5.6,12885,91,1
0.26666666666666666,8.9,8.633333333333333,2721,60,1
0.06666666666666667,7.783333333333333,7.716666666666667,1307,67,1
0.3333333333333333,8.283333333333333,7.95,8626,71,1
0.13333333333333333,7.816666666666666,7.683333333333334,17547,97,1
1.05,7.083333333333333,6.033333333333333,1804,67,1
22.083333333333332,6.6,8.516666666666667,19489,98,1
22.133333333333333,8.116666666666667,9.983333333333333,15065,67,1
22.633333333333333,7.6,8.966666666666667,3355,88,1
22.566666666666666,7.9,9.333333333333334,13637,80,1
22.783333333333335,8.216666666666667,9.433333333333334,4339,76,1
1.0666666666666667,7.383333333333334,6.316666666666666,14016,66,1
0.95,8.416666666666666,7.466666666666667,1724,73,1
0.75,6.883333333333333,6.133333333333334,16043,79,1
1.1,8.466666666666667,7.366666666666666,467,76,1
0.38333333333333336,7.95,7.566666666666666,2130,84,1
0.36666666666666664,8.966666666666667,8.6,9744,61,1
22.183333333333334,6.633333333333333,8.45,16807,79,1
0.38333333333333336,7.033333333333333,6.65,6234,100,1
0.18333333333333332,8.9,8.716666666666667,3669,66,1
1.5666666666666667,8.466666666666667,6.9,9166,77,1
22.416666666666668,6.85,8.433333333333334,9728,74,1
23.4,7.016666666666667,7.616666666666667,18325,83,1
0.85,6.983333333333333,6.133333333333334,9976,72,1
0.95,7.416666666666667,6.466666666666667,11846,94,1
1.1666666666666667,7.383333333333334,6.216666666666667,10287,63,1
22.2,7.333333333333333,9.133333333333333,13041,94,1
0.11666666666666667,6.75,6.633333333333333,17649,75,1
0.6333333333333333,6.666666666666667,6.033333333333333,16981,65,1
0.25,6.816666666666666,6.566666666666666,12869,67,1
0.5,7.0,6.5,14175,70,1
1.95,6.4,4.45,13132,68,0
0.15,6.166666666666667,6.016666666666667,16264,67,0
0.16666666666666666,7.2,7.033333333333333,8001,89,1
23.933333333333334,6.833333333333333,6.9,13778,65,1
0.0,6.85,6.85,14554,89,1
0.65,6.85,6.2,15369,54,0
0.26666666666666666,6.75,6.483333333333333,15527,56,0
0.0,6.666666666666667,6.666666666666667,14893,68,1
23.916666666666668,6.95,7.033333333333333,12583,101,1
23.766666666666666,7.05,7.283333333333333,10463,95,1
23.866666666666667,7.583333333333333,7.716666666666667,12847,88,1
23.333333333333332,7.233333333333333,7.9,13047,78,1
23.666666666666668,7.6,7.933333333333334,13847,89,0
0.25,7.333333333333333,7.083333333333333,10265,90,1
0.43333333333333335,7.616666666666667,7.183333333333334,8449,92,0
23.7,7.666666666666667,7.966666666666667,10927,98,1
0.5,8.5,11.5,7209,97,0
2.4833333333333334,7.083333333333333,4.6,13635,64,0
0.43333333333333335,6.666666666666667,6.233333333333333,19265,75,0
1.0166666666666666,6.866666666666667,5.85,18574,80,0
1.0166666666666666,7.066666666666666,6.05,10047,74,0
0.7166666666666667,6.833333333333333,6.116666666666666,15295,56,0
0.5,7.0,6.5,14089,89,1
0.5333333333333333,7.466666666666667,6.933333333333334,12318,70,1
0.5666666666666667,7.466666666666667,6.9,12024,56,0
23.766666666666666,7.5,7.733333333333333,11491,70,1
0.85,7.333333333333333,6.483333333333333,12579,65,1
0.25,7.116666666666666,6.866666666666667,15577,100,1
0.13333333333333333,7.333333333333333,7.2,13197,69,1
23.416666666666668,7.05,7.633333333333333,5641,97,1
1.9,8.066666666666666,6.166666666666667,8972,60,1
0.45,6.916666666666667,6.466666666666667,19519,87,1
23.2,8.866666666666667,9.666666666666666,979,79,1
23.533333333333335,8.35,8.816666666666666,4229,61,1
22.383333333333333,8.266666666666667,9.883333333333333,14121,78,1
22.15,7.033333333333333,8.883333333333333,15684,86,1
22.4,8.933333333333334,10.533333333333333,16120,62,0
1.2166666666666668,8.85,7.633333333333333,8075,83,1
0.6166666666666667,8.183333333333334,7.566666666666666,19238,78,1
22.783333333333335,6.533333333333333,7.75,16714,73,1
1.8166666666666667,7.033333333333333,5.216666666666667,7032,81,1
23.233333333333334,7.233333333333333,8.0,15816,71,1
0.05,8.766666666666667,8.716666666666667,12317,60,1
23.933333333333334,7.7,7.766666666666667,7492,87,1
23.35,8.033333333333333,8.683333333333334,9260,97,1
22.616666666666667,7.9,9.283333333333333,16488,72,1
21.633333333333333,7.566666666666666,9.933333333333334,7635,73,1
0.016666666666666666,7.833333333333333,7.816666666666666,6914,72,1
23.533333333333335,9.283333333333333,9.75,4975,69,0
23.5,9.0,9.5,5746,73,0
23.416666666666668,7.833333333333333,8.416666666666666,5766,83,1
22.266666666666666,6.983333333333333,8.716666666666667,4185,75,1
0.15,8.133333333333333,7.983333333333333,9538,73,1
0.0,7.616666666666667,7.616666666666667,7563,72,1
23.75,8.166666666666666,8.416666666666666,9947,80,0
23.5,7.5,8.0,10046,88,1
23.366666666666667,7.95,8.583333333333334,7289,71,0
23.566666666666666,7.75,8.183333333333334,8004,75,1
23.333333333333332,7.633333333333333,8.3,10036,67,0
23.033333333333335,7.55,8.516666666666667,10382,80,1
23.75,7.933333333333334,8.183333333333334,10072,75,1
23.733333333333334,7.5,7.766666666666667,8450,87,1
23.566666666666666,7.883333333333333,8.316666666666666,67,69,1
0.3333333333333333,8.383333333333333,8.05,3673,73,1
23.816666666666666,7.9,8.083333333333334,4570,69,1
0.43333333333333335,7.95,7.516666666666667,8892,75,1
23.116666666666667,7.966666666666667,8.85,4085,70,1
23.633333333333333,13.2,13.566666666666666,3518,77,0
22.966666666666665,8.9,9.933333333333334,5398,81,1
3.283333333333333,7.983333333333333,4.7,5761,78,0
4.283333333333333,8.983333333333333,4.7,5761,70,0
5.766666666666667,9.366666666666667,3.6,3270,72,0
22.766666666666666,8.05,9.283333333333333,1880,70,1
23.0,7.75,8.75,3669,75,1
23.766666666666666,7.833333333333333,8.066666666666666,8039,78,1
22.516666666666666,6.833333333333333,8.316666666666666,441,92,1
0.9,8.35,7.45,4852,90,1
23.45,8.15,8.7,4976,82,1
22.133333333333333,8.666666666666666,10.533333333333333,1765,77,0
22.916666666666668,6.9,7.983333333333333,1678,96,1
0.6333333333333333,7.616666666666667,6.983333333333333,15267,95,1
23.05,6.75,7.7,18887,75,1
22.283333333333335,7.083333333333333,8.8,6533,72,1
22.45,8.1,9.65,4472,66,1
23.933333333333334,6.966666666666667,7.033333333333333,9174,93,1
23.633333333333333,8.25,8.616666666666667,9036,71,1
23.4,8.766666666666667,9.366666666666667,19561,85,1
0.7166666666666667,6.666666666666667,5.95,13455,77,1
0.25,7.666666666666667,7.416666666666667,2530,84,1
23.333333333333332,6.616666666666667,7.283333333333333,8637,89,1
23.75,7.683333333333334,7.933333333333334,11644,62,1
22.4,6.616666666666667,8.216666666666667,8656,97,1
23.316666666666666,8.266666666666667,8.95,5747,83,1
0.8666666666666667,8.7,7.833333333333333,15929,100,1
0.43333333333333335,8.516666666666667,8.083333333333334,17561,67,1
23.15,7.0,7.85,11106,79,1
0.7333333333333333,7.716666666666667,6.983333333333333,19915,99,1
0.08333333333333333,6.883333333333333,6.8,15165,88,1
0.5,6.616666666666667,6.116666666666666,19930,62,1
22.216666666666665,7.533333333333333,9.316666666666666,2317,72,1
0.8166666666666667,7.6,6.783333333333333,15847,87,1
0.0,7.4,7.4,2415,66,1
0.38333333333333336,7.933333333333334,7.55,1562,79,1
22.7,8.85,10.15,990,92,1
23.283333333333335,6.616666666666667,7.333333333333333,12883,74,1
23.916666666666668,8.266666666666667,8.35,15183,60,1
1.9833333333333334,8.983333333333333,7.0,7378,61,1
0.23333333333333334,7.2,6.966666666666667,18320,82,1
1.1166666666666667,8.033333333333333,6.916666666666667,15357,97,1
22.7,8.5,9.8,6089,62,1
0.9,8.633333333333333,7.733333333333333,14791,60,1
0.8,8.883333333333333,8.083333333333334,19822,87,1
1.3666666666666667,7.266666666666667,5.9,8894,81,1
22.966666666666665,7.216666666666667,8.25,12228,73,1
23.316666666666666,8.683333333333334,9.366666666666667,8905,67,1
22.783333333333335,7.966666666666667,9.183333333333334,7296,60,1
0.7,6.9,6.2,19569,84,1
22.116666666666667,7.183333333333334,9.066666666666666,9668,92,1
23.483333333333334,7.6,8.116666666666667,13181,69,1
0.9833333333333333,7.833333333333333,6.85,10966,85,1
0.36666666666666664,8.883333333333333,8.516666666666667,820,100,1
23.1,7.616666666666667,8.516666666666667,9763,81,1
23.85,6.633333333333333,6.783333333333333,19307,95,1
22.333333333333332,8.566666666666666,10.233333333333333,13776,84,1
22.333333333333332,8.2,9.866666666666667,19172,64,1
1.6666666666666665,6.7,5.033333333333333,12834,85,0
0.7666666666666667,8.533333333333333,7.766666666666667,2839,96,1
22.516666666666666,6.883333333333333,8.366666666666667,18131,88,1
23.566666666666666,8.133333333333333,8.566666666666666,12486,90,1
1.7833333333333332,8.2,6.416666666666667,19257,93,1
22.9,6.65,7.75,8139,88,1
23.8,8.6,8.8,14163,85,1
23.033333333333335,7.55,8.516666666666667,6181,68,1
0.8166666666666667,7.116666666666666,6.3,4029,78,1
23.9,8.433333333333334,8.533333333333333,15163,73,1
22.85,8.716666666666667,9.866666666666667,4283,90,1
1.3166666666666667,8.383333333333333,7.066666666666666,15442,97,1
22.716666666666665,8.566666666666666,9.85,10962,60,1
23.333333333333332,8.383333333333333,9.05,10129,98,1
1.05,7.6,6.55,14608,89,1
23.616666666666667,7.8,8.183333333333334,19800,77,1
0.38333333333333336,7.0,6.616666666666667,13276,82,1
22.816666666666666,6.516666666666667,7.7,17041,88,1
0.8666666666666667,8.25,7.383333333333334,5412,95,1
1.2,8.0,6.8,17042,79,1
1.3666666666666667,7.916666666666667,6.55,19570,85,1
23.583333333333332,6.666666666666667,7.083333333333333,8818,81,1
0.31666666666666665,6.7,6.383333333333334,18876,99,1
1.1,7.2,6.1,16262,68,1
1.4,6.866666666666667,5.466666666666667,19650,87,1
23.383333333333333,7.7,8.316666666666666,4797,72,1
23.133333333333333,8.4,9.266666666666667,14178,87,1
1.7,6.683333333333334,4.983333333333333,13087,62,0
0.9666666666666667,8.95,7.983333333333333,428,90,1
1.2,7.716666666666667,6.516666666666667,2988,77,1
1.9666666666666668,8.466666666666667,6.5,19905,87,1
0.6666666666666666,6.866666666666667,6.2,975,71,1
22.216666666666665,6.583333333333333,8.366666666666667,6766,82,1
1.7,7.4,5.7,1446,75,1
1.3333333333333333,7.483333333333333,6.15,1454,74,1
0.13333333333333333,6.983333333333333,6.85,6076,93,1
0.4166666666666667,7.433333333333334,7.016666666666667,4054,83,1
0.6833333333333333,6.616666666666667,5.933333333333334,11360,90,1
23.266666666666666,8.183333333333334,8.916666666666666,16210,100,1
23.583333333333332,8.9,9.316666666666666,4944,85,1
23.566666666666666,6.566666666666666,7.0,17046,65,1
22.683333333333334,6.883333333333333,8.2,14155,96,1
23.55,8.866666666666667,9.316666666666666,18222,69,1
23.166666666666668,7.816666666666666,8.65,4727,87,1
23.1,8.483333333333333,9.383333333333333,726,80,1
1.85,8.883333333333333,7.033333333333333,6923,71,1
22.383333333333333,8.183333333333334,9.8,7427,70,1
1.2333333333333334,7.083333333333333,5.85,7504,62,1
22.633333333333333,7.883333333333333,9.25,4522,68,1
1.3166666666666667,6.666666666666667,5.35,5500,66,1
0.8833333333333333,7.066666666666666,6.183333333333334,5511,80,1
0.9166666666666666,6.95,6.033333333333333,9290,95,1
23.283333333333335,8.366666666666667,9.083333333333334,16493,95,1
1.7333333333333334,8.2,6.466666666666667,19609,74,1
1.1833333333333333,7.716666666666667,6.533333333333333,14900,79,1
1.75,6.633333333333333,4.883333333333333,12734,92,0
1.7333333333333334,8.166666666666666,6.433333333333334,7788,64,1
1.9666666666666668,8.3,6.333333333333333,5444,77,1
22.7,8.916666666666666,10.216666666666667,5208,92,1
23.8,7.383333333333334,7.583333333333333,2366,94,1
23.683333333333334,6.966666666666667,7.283333333333333,3478,81,1
22.533333333333335,7.083333333333333,8.55,1957,65,1
0.5666666666666667,7.266666666666667,6.7,14205,84,1
22.216666666666665,8.483333333333333,10.266666666666667,14718,71,1
1.0,8.05,7.05,8977,82,1
23.3,7.65,8.35,19418,77,1
